"directive","input_text","output_text"
"pluralize","rubber tooth with spots","rubber teeth with spots"
"pluralize","cotton glove filled with rice","cotton gloves filled with rice"
"pluralize","ceramic wolf with patches","ceramic wolves with patches"
"pluralize","brass key covered in tape","brass keys covered in tape"
"pluralize","paper box filled with sand","paper boxes filled with sand"
"pluralize","wooden spoon dipped in paint","wooden spoons dipped in paint"
"pluralize","plastic mouse covered in dust","plastic mice covered in dust"
"pluralize","metal foot from the bench","metal feet from the bench"
"pluralize","glass knife with blue spots","glass knives with blue spots"
"pluralize","rubber tooth filled with sand","rubber teeth filled with sand"
"pluralize","copper penny beneath tape","copper pennies beneath tape"
"pluralize","ceramic wolf in the box","ceramic wolves in the box"
"pluralize","cotton glove stained with ink","cotton gloves stained with ink"
"pluralize","painted leaf stuck in glue","painted leaves stuck in glue"
"pluralize","brass hook wrapped in string","brass hooks wrapped in string"
"pluralize","paper fish soaked in wax","paper fish soaked in wax"
"pluralize","plastic hoof from the horse","plastic hooves from the horse"
"pluralize","wooden die showing three","wooden dice showing three"
"pluralize","china cup with gold rim","china cups with gold rim"
"pluralize","leather boot stained with mud","leather boots stained with mud"
"pluralize","rubber goose in the tub","rubber geese in the tub"
"pluralize","metal shelf bent with age","metal shelves bent with age"
"pluralize","glass thimble full of beads","glass thimbles full of beads"
"pluralize","wooden calf with red spots","wooden calves with red spots"
"pluralize","cotton scarf with loose threads","cotton scarves with loose threads"
"pluralize","plastic berry in the bowl","plastic berries in the bowl"
"pluralize","ceramic foot from the lamp","ceramic feet from the lamp"
"pluralize","paper wolf cut from cards","paper wolves cut from cards"
"pluralize","brass tooth from the zipper","brass teeth from the zipper"
"pluralize","rubber knife for practice","rubber knives for practice"
"pluralize","wooden fish with blue fins","wooden fish with blue fins"
"pluralize","metal mouse in the trap","metal mice in the trap"
"pluralize","glass leaf pressed in books","glass leaves pressed in books"
"pluralize","leather glove lined with fur","leather gloves lined with fur"
"pluralize","plastic penny for games","plastic pennies for games"
"pluralize","ceramic hook on the wall","ceramic hooks on the wall"
"pluralize","wooden shelf with paint chips","wooden shelves with paint chips"
"pluralize","cotton boot for the rain","cotton boots for the rain"
"pluralize","brass die marked with dots","brass dice marked with dots"
"pluralize","china wolf with spots","china wolves with spots"
"pluralize","rubber foot for the chair","rubber feet for the chair"
"pluralize","glass berry in the jar","glass berries in the jar"
"pluralize","metal scarf clip with gems","metal scarf clips with gems"
"pluralize","plastic tooth from the comb","plastic teeth from the comb"
"pluralize","wooden mouse with wheels","wooden mice with wheels"
"pluralize","ceramic penny in the tile","ceramic pennies in the tile"
"pluralize","paper boot cut from felt","paper boots cut from felt"
"pluralize","leather fish with scales","leather fish with scales"
"pluralize","brass leaf pinned to cork","brass leaves pinned to cork"
"pluralize","rubber hook for the door","rubber hooks for the door"
"pluralize","cotton mouse with whiskers","cotton mice with whiskers"
"pluralize","glass foot from the vase","glass feet from the vase"
"pluralize","wooden berry carved red","wooden berries carved red"
"pluralize","metal goose with wings","metal geese with wings"
"pluralize","plastic shelf for spices","plastic shelves for spices"
"pluralize","ceramic knife with handle","ceramic knives with handle"
"pluralize","paper tooth from the chart","paper teeth from the chart"
"pluralize","brass wolf with red eyes","brass wolves with red eyes"
"pluralize","leather die in the cup","leather dice in the cup"
"pluralize","rubber leaf for crafts","rubber leaves for crafts"
"pluralize","wooden hook for the coat","wooden hooks for the coat"
"pluralize","glass mouse under dome","glass mice under dome"
"pluralize","metal berry on chain","metal berries on chain"
"pluralize","china foot with flowers","china feet with flowers"
"pluralize","plastic scarf with snaps","plastic scarves with snaps"
"pluralize","foot","feet"
"pluralize","mouse","mice"
"pluralize","tooth","teeth"
"pluralize","goose","geese"
"pluralize","child","children"
"pluralize","person","people"
"pluralize","cactus","cacti"
"pluralize","focus","foci"
"pluralize","fungus","fungi"
"pluralize","stimulus","stimuli"
"pluralize","criterion","criteria"
"pluralize","phenomenon","phenomena"
"pluralize","axis","axes"
"pluralize","index","indices"
"pluralize","matrix","matrices"
"pluralize","vertex","vertices"
"pluralize","radius","radii"
"pluralize","datum","data"
"pluralize","medium","media"
"pluralize","maximum","maxima"
"pluralize","minimum","minima"
"pluralize","analysis","analyses"
"pluralize","crisis","crises"
"pluralize","thesis","theses"
"pluralize","hypothesis","hypotheses"
"pluralize","basis","bases"
"pluralize","diagnosis","diagnoses"
"pluralize","parenthesis","parentheses"
"pluralize","knife","knives"
"pluralize","life","lives"
"pluralize","wife","wives"
"pluralize","wolf","wolves"
"pluralize","shelf","shelves"
"pluralize","self","selves"
"pluralize","leaf","leaves"
"pluralize","thief","thieves"
"pluralize","hoof","hooves"
"pluralize","scarf","scarves"
"pluralize","half","halves"
"pluralize","box","boxes"
"pluralize","fox","foxes"
"pluralize","buzz","buzzes"
"pluralize","fish","fish"
"pluralize","sheep","sheep"
"pluralize","deer","deer"
"pluralize","moose","moose"
"pluralize","aircraft","aircraft"
"pluralize","series","series"
"pluralize","species","species"
"pluralize","cat","cats"
"pluralize","dog","dogs"
"pluralize","book","books"
"pluralize","pen","pens"
"pluralize","cup","cups"
"pluralize","table","tables"
"pluralize","chair","chairs"
"pluralize","door","doors"
"pluralize","window","windows"
"pluralize","lamp","lamps"
"pluralize","phone","phones"
"pluralize","computer","computers"
"pluralize","screen","screens"
"pluralize","bottle","bottles"
"pluralize","glass","glasses"
"pluralize","plate","plates"
"pluralize","fork","forks"
"pluralize","spoon","spoons"
"pluralize","toy","toys"
"pluralize","game","games"
"pluralize","ball","balls"
"pluralize","sock","socks"
"pluralize","shoe","shoes"
"pluralize","hat","hats"
"pluralize","glove","gloves"
"pluralize","watch","watches"
"pluralize","brush","brushes"
"pluralize","match","matches"
"pluralize","dish","dishes"
"pluralize","wish","wishes"
"pluralize","church","churches"
"pluralize","bench","benches"
"pluralize","dress","dresses"
"pluralize","bus","buses"
"pluralize","class","classes"
"pluralize","boss","bosses"
"pluralize","quiz","quizzes"
"pluralize","octopus","octopi"
"pluralize","syllabus","syllabi"
"pluralize","alumnus","alumni"
"pluralize","bacterium","bacteria"
"pluralize","curriculum","curricula"
"pluralize","memorandum","memoranda"
"pluralize","stratum","strata"
"pluralize","antenna","antennae"
"pluralize","formula","formulae"
"pluralize","nebula","nebulae"
"pluralize","vertebra","vertebrae"
"pluralize","ox","oxen"
"pluralize","louse","lice"
"pluralize","dormouse","dormice"
"pluralize","die","dice"
"pluralize","antenna","antennae"
"pluralize","addendum","addenda"
"pluralize","alga","algae"
"pluralize","alumna","alumnae"
"pluralize","larva","larvae"
"pluralize","amoeba","amoebae"
"pluralize","echo","echoes"
"pluralize","hero","heroes"
"pluralize","potato","potatoes"
"pluralize","tomato","tomatoes"
"pluralize","calf","calves"
"pluralize","elf","elves"
"pluralize","loaf","loaves"
"pluralize","woman","women"
"pluralize","man","men"
"pluralize","tooth","teeth"
"pluralize","criterion","criteria"
"pluralize","nucleus","nuclei"
"pluralize","oasis","oases"
"pluralize","crisis","crises"
"pluralize","mongoose","mongooses"
"pluralize","sphinx","sphinxes"
"pluralize","lynx","lynxes"
"pluralize","roof","roofs"
"pluralize","belief","beliefs"
"pluralize","chief","chiefs"
"pluralize","handkerchief","handkerchiefs"
"pluralize","walrus","walruses"
"pluralize","virus","viruses"
"pluralize","status","statuses"
"pluralize","trout","trout"
"pluralize","salmon","salmon"
"pluralize","bass","bass"
"pluralize","cod","cod"
"pluralize","buffalo","buffalo"
"pluralize","shrimp","shrimp"
"pluralize","vertex","vertices"
"pluralize","vortex","vortices"
"pluralize","appendix","appendices"
"pluralize","index","indices"
"pluralize","matrix","matrices"
"pluralize","apex","apices"
"pluralize","cortex","cortices"
"pluralize","millennium","millennia"
"pluralize","spectrum","spectra"
"pluralize","consortium","consortia"
"pluralize","automaton","automata"
"pluralize","cherub","cherubim"
"pluralize","seraph","seraphim"
"pluralize","stigma","stigmata"
"pluralize","schema","schemata"
"pluralize","lemma","lemmata"
"pluralize","dictum","dicta"
"pluralize","forum","forums"
"pluralize","ovum","ova"
"pluralize","erratum","errata"
"pluralize","genus","genera"
"pluralize","corpus","corpora"
"pluralize","opus","opera"
"pluralize","platypus","platypuses"
"pluralize","octopus","octopuses"
"pluralize","hippopotamus","hippopotamuses"
"pluralize","rhinoceros","rhinoceroses"
"pluralize","penis","penes"
"pluralize","testis","testes"
"pluralize","atlas","atlases"
"pluralize","cosmos","cosmoses"
"pluralize","chaos","chaoses"
"pluralize","bias","biases"
"pluralize","iris","irises"
"pluralize","mantis","mantises"
"pluralize","canvas","canvases"
"pluralize","compass","compasses"
"pluralize","metropolis","metropolises"
"pluralize","apparatus","apparatuses"
"pluralize","impetus","impetuses"
"pluralize","prospectus","prospectuses"
"pluralize","succubus","succubi"
"pluralize","incubus","incubi"
"pluralize","cockroach","cockroaches"
"pluralize","epoch","epochs"
"pluralize","monarch","monarchs"
"pluralize","matriarch","matriarchs"
"pluralize","stomach","stomachs"
"pluralize","triptych","triptychs"
"pluralize","axis","axes"
"pluralize","praxis","praxes"
"pluralize","lexis","lexes"
"pluralize","testis","testes"
"pluralize","pelvis","pelvises"
"pluralize","ibis","ibises"
"pluralize","jackal","jackals"
"pluralize","mother-in-law","mothers-in-law"
"pluralize","passer-by","passers-by"
"pluralize","court-martial","courts-martial"
"pluralize","man-child","man-children"
"pluralize","grown-up","grown-ups"
"pluralize","editor-in-chief","editors-in-chief"
"pluralize","attorney-at-law","attorneys-at-law"
"pluralize","runner-up","runners-up"
"pluralize","sister-in-law","sisters-in-law"
"pluralize","merry-go-round","merry-go-rounds"
"pluralize","check-in","check-ins"
"pluralize","trade-off","trade-offs"
"pluralize","lieutenant-general","lieutenant-generals"
"pluralize","brother-in-law","brothers-in-law"
"pluralize","step-child","step-children"
"pluralize","grand-child","grand-children"
"pluralize","ferryman","ferrymen"
"pluralize","doorman","doormen"
"pluralize","snowman","snowmen"
"pluralize","businessman","businessmen"
"pluralize","policeman","policemen"
"pluralize","fireman","firemen"
"pluralize","axis","axes"
"pluralize","neurosis","neuroses"
"pluralize","parenthesis","parentheses"
"pluralize","synopsis","synopses"
"pluralize","emphasis","emphases"
"pluralize","metamorphosis","metamorphoses"
"pluralize","prognosis","prognoses"
"pluralize","lacuna","lacunae"
"pluralize","minutia","minutiae"
"pluralize","nova","novae"
"pluralize","villa","villas"
"pluralize","formula","formulas"
"pluralize","dogma","dogmas"
"pluralize","dilemma","dilemmas"
"pluralize","magma","magma"
"pluralize","miasma","miasmas"
"pluralize","plasma","plasmas"
"pluralize","enigma","enigmas"
"pluralize","drama","dramas"
"pluralize","lemma","lemmas"
"pluralize","comma","commas"
"pluralize","tableau","tableaux"
"pluralize","bureau","bureaux"
"pluralize","beau","beaux"
"pluralize","bandeau","bandeaux"
"pluralize","portmanteau","portmanteaux"
"pluralize","chateau","chateaux"
"pluralize","trousseau","trousseaux"
"pluralize","fox-in-the-hole","foxes-in-the-hole"
"pluralize","jack-in-the-box","jacks-in-the-box"
"pluralize","forget-me-not","forget-me-nots"
"pluralize","know-it-all","know-it-alls"
"pluralize","has-been","has-beens"
"pluralize","break-in","break-ins"
"pluralize","higher-up","higher-ups"
"pluralize","hand-me-down","hand-me-downs"
"pluralize","knight-errant","knights-errant"
"pluralize","son-in-law","sons-in-law"
"pluralize","chief-of-staff","chiefs-of-staff"
"pluralize","commander-in-chief","commanders-in-chief"
"pluralize","sergeant-at-arms","sergeants-at-arms"
"pluralize","man-at-arms","men-at-arms"
"pluralize","lady-in-waiting","ladies-in-waiting"
"pluralize","right-of-way","rights-of-way"
"pluralize","coat-of-arms","coats-of-arms"
"pluralize","queen-of-hearts","queens-of-hearts"
"pluralize","jack-of-all-trades","jacks-of-all-trades"
"pluralize","man-of-war","men-of-war"
"pluralize","ship-of-the-line","ships-of-the-line"
"pluralize","god-child","god-children"
"pluralize","foster-child","foster-children"
"pluralize","tooth-mark","tooth-marks"
"pluralize","foot-pound","foot-pounds"
"pluralize","mouse-trap","mouse-traps"
"pluralize","goose-step","goose-steps"
"pluralize","moon-stone","moon-stones"
"pluralize","glass-tooth","glass-teeth"
"pluralize","spark-leaf","spark-leaves"
"pluralize","dream-knife","dream-knives"
"pluralize","star-mouse","star-mice"
"pluralize","crystal-foot","crystal-feet"
"pluralize","wind-goose","wind-geese"
"pluralize","shadow-box","shadow-boxes"
"pluralize","frost-penny","frost-pennies"
"pluralize","sun-compass","sun-compasses"
"pluralize","zith-berry","zith-berries"
"pluralize","quox-knife","quox-knives"
"pluralize","yald-leaf","yald-leaves"
"pluralize","breen-tooth","breen-teeth"
"pluralize","klax-penny","klax-pennies"
"pluralize","thrax-box","thrax-boxes"
"pluralize","mith-wolf","mith-wolves"
"pluralize","zorn-fish","zorn-fish"
"pluralize","flax-mouse","flax-mice"
"pluralize","vex-thimble","vex-thimbles"
"pluralize","glim-stone","glim-stones"
"pluralize","pax-watch","pax-watches"
"pluralize","thrum-compass","thrum-compasses"
"pluralize","zelk-berry","zelk-berries"
"pluralize","quin-foot","quin-feet"
"pluralize","brass-zox","brass-zoxes"
"pluralize","silver-thrax","silver-thraxes"
"pluralize","palm-nexus","palm-nexuses"
"pluralize","hand-vertex","hand-vertices"
"pluralize","pocket-sphinx","pocket-sphinxes"
"pluralize","grip-matrix","grip-matrices"
"pluralize","thumb-focus","thumb-foci"
"pluralize","pouch-stimulus","pouch-stimuli"
"pluralize","palm-cactus","palm-cacti"
"pluralize","hand-fungus","hand-fungi"
"pluralize","pocket-criterion","pocket-criteria"
"pluralize","grip-phenomenon","grip-phenomena"
"pluralize","zinc-thax","zinc-thaxes"
"pluralize","pearl-quex","pearl-quexes"
"pluralize","brass-zith","brass-ziths"
"pluralize","copper-yald","copper-yalds"
"pluralize","glass-vorp","glass-vorps"
"pluralize","iron-klax","iron-klaxes"
"pluralize","silver-thrum","silver-thrums"
"pluralize","golden-flax","golden-flaxes"
"pluralize","crystal-mith","crystal-miths"
"pluralize","ruby-zorn","ruby-zorns"
"pluralize","child","children"
"pluralize","foot","feet"
"pluralize","tooth","teeth"
"pluralize","mouse","mice"
"pluralize","goose","geese"
"pluralize","man","men"
"pluralize","woman","women"
"pluralize","person","people"
"pluralize","leaf","leaves"
"pluralize","knife","knives"
"pluralize","wolf","wolves"
"pluralize","cactus","cacti"
"pluralize","focus","foci"
"pluralize","fungus","fungi"
"pluralize","nucleus","nuclei"
"pluralize","radius","radii"
"pluralize","alumnus","alumni"
"pluralize","syllabus","syllabi"
"pluralize","crisis","crises"
"pluralize","thesis","theses"
"pluralize","analysis","analyses"
"pluralize","diagnosis","diagnoses"
"pluralize","oasis","oases"
"pluralize","axis","axes"
"pluralize","hypothesis","hypotheses"
"pluralize","phenomenon","phenomena"
"pluralize","criterion","criteria"
"pluralize","book","books"
"pluralize","car","cars"
"pluralize","dog","dogs"
"pluralize","cat","cats"
"pluralize","house","houses"
"pluralize","tree","trees"
"pluralize","computer","computers"
"pluralize","phone","phones"
"pluralize","table","tables"
"pluralize","chair","chairs"
"pluralize","window","windows"
"pluralize","door","doors"
"pluralize","school","schools"
"pluralize","teacher","teachers"
"pluralize","student","students"
"pluralize","friend","friends"
"pluralize","flower","flowers"
"pluralize","garden","gardens"
"pluralize","river","rivers"
"pluralize","mountain","mountains"
"pluralize","city","cities"
"pluralize","country","countries"
"pluralize","song","songs"
"pluralize","movie","movies"
"pluralize","game","games"
"pluralize","key","keys"
"pluralize","bag","bags"
"pluralize","shirt","shirts"
"pluralize","shoe","shoes"
"pluralize","hat","hats"
"pluralize","road","roads"
"pluralize","train","trains"
"pluralize","plane","planes"
"pluralize","bottle","bottles"
"pluralize","cup","cups"
"pluralize","plate","plates"
"pluralize","lamp","lamps"
"pluralize","pen","pens"
"pluralize","pencil","pencils"
"pluralize","notebook","notebooks"
"pluralize","desk","desks"
"pluralize","carpet","carpets"
"pluralize","painting","paintings"
"pluralize","clock","clocks"
"pluralize","wall","walls"
"pluralize","bed","beds"
"pluralize","sofa","sofas"
"pluralize","apple","apples"
"pluralize","banana","bananas"
"pluralize","grape","grapes"
"pluralize","orange","oranges"
"pluralize","pear","pears"
"pluralize","peach","peaches"
"pluralize","plum","plums"
"pluralize","carrot","carrots"
"pluralize","potato","potatoes"
"pluralize","tomato","tomatoes"
"pluralize","onion","onions"
"pluralize","pepper","peppers"
"pluralize","cucumber","cucumbers"
"pluralize","lettuce","lettuces"
"pluralize","bean","beans"
"pluralize","rice","rices"
"pluralize","egg","eggs"
"pluralize","cheese","cheeses"
"pluralize","bread","breads"
"pluralize","cake","cakes"
"pluralize","cookie","cookies"
"pluralize","pie","pies"
"pluralize","drink","drinks"
"pluralize","milk","milks"
"pluralize","water","waters"
"pluralize","juice","juices"
"pluralize","coffee","coffees"
"pluralize","tea","teas"
"pluralize","soda","sodas"
"pluralize","pencil","pencils"
"pluralize","eraser","erasers"
"pluralize","marker","markers"
"pluralize","crayon","crayons"
"pluralize","folder","folders"
"pluralize","backpack","backpacks"
"pluralize","calculator","calculators"
"pluralize","dictionary","dictionaries"
"pluralize","monitor","monitors"
"pluralize","keyboard","keyboards"
"pluralize","mouse","mouses"
"pluralize","speaker","speakers"
"pluralize","printer","printers"
"pluralize","scissors","scissors"
"pluralize","ruler","rulers"
"pluralize","stapler","staplers"
"pluralize","tape","tapes"
"pluralize","phone","phones"
"pluralize","tablet","tablets"
"pluralize","laptop","laptops"
"pluralize","desk","desks"
"pluralize","lamp","lamps"
"pluralize","chair","chairs"
"pluralize","cabinet","cabinets"
"pluralize","drawer","drawers"
"pluralize","shelf","shelves"
"pluralize","file","files"
"pluralize","notebook","notebooks"
"pluralize","paper","papers"
"pluralize","folder","folders"
"pluralize","envelope","envelopes"
"pluralize","stamp","stamps"
"pluralize","pen","pens"
"pluralize","briefcase","briefcases"
"pluralize","lunchbox","lunchboxes"
"pluralize","watch","watches"
"pluralize","wallet","wallets"
"pluralize","belt","belts"
"pluralize","tie","ties"
"pluralize","suit","suits"
"pluralize","jacket","jackets"
"pluralize","coat","coats"
"pluralize","glove","gloves"
"pluralize","sock","socks"
"pluralize","scarf","scarves"
"pluralize","hat","hats"
"pluralize","umbrella","umbrellas"
"pluralize","shoe","shoes"
"pluralize","boot","boots"
"pluralize","sandal","sandals"
"pluralize","slipper","slippers"
"pluralize","pant","pants"
"pluralize","jean","jeans"
"pluralize","shirt","shirts"
"pluralize","t-shirt","t-shirts"
"pluralize","blouse","blouses"
"pluralize","skirt","skirts"
"pluralize","dress","dresses"
"pluralize","pajama","pajamas"
"pluralize","robe","robes"
"pluralize","bat","bats"
"pluralize","ball","balls"
"pluralize","glove","gloves"
"pluralize","helmet","helmets"
"pluralize","goal","goals"
"pluralize","match","matches"
"pluralize","tournament","tournaments"
"pluralize","player","players"
"pluralize","team","teams"
"pluralize","coach","coaches"
"pluralize","referee","referees"
"pluralize","stadium","stadiums"
"pluralize","fan","fans"
"pluralize","ticket","tickets"
"pluralize","seat","seats"
"pluralize","scoreboard","scoreboards"
"pluralize","whistle","whistles"
"pluralize","trophy","trophies"
"pluralize","medal","medals"
"pluralize","award","awards"
"pluralize","runner","runners"
"pluralize","jumper","jumpers"
"pluralize","swimmer","swimmers"
"pluralize","cyclist","cyclists"
"pluralize","racer","racers"
"pluralize","track","tracks"
"pluralize","field","fields"
"pluralize","pool","pools"
"pluralize","court","courts"
"pluralize","gym","gyms"
"pluralize","exercise","exercises"
"pluralize","workout","workouts"
"pluralize","routine","routines"
"pluralize","stretch","stretches"
"pluralize","pose","poses"
"pluralize","yoga","yogas"
"pluralize","pilate","pilates"
"pluralize","dance","dances"
"pluralize","move","moves"
"pluralize","step","steps"
"pluralize","jump","jumps"
"pluralize","spin","spins"
"pluralize","kick","kicks"
"pluralize","punch","punches"
"pluralize","block","blocks"
"pluralize","strike","strikes"
"pluralize","grip","grips"
"pluralize","hold","holds"
"pluralize","throw","throws"
"pluralize","catch","catches"
"pluralize","lift","lifts"
"pluralize","push","pushes"
"pluralize","pull","pulls"
"pluralize","climb","climbs"
"pluralize","slide","slides"
"pluralize","swing","swings"
"pluralize","balance","balances"
"pluralize","coordination","coordinations"
"pluralize","strength","strengths"
"pluralize","endurance","endurances"
"pluralize","speed","speeds"
"pluralize","agility","agilities"
"pluralize","flexibility","flexibilities"
"pluralize","technique","techniques"
"pluralize","strategy","strategies"
"pluralize","plan","plans"
"pluralize","goal","goals"
"pluralize","achievement","achievements"
"pluralize","milestone","milestones"
"pluralize","success","successes"
"pluralize","failure","failures"
"pluralize","lesson","lessons"
"pluralize","experience","experiences"
"pluralize","knowledge","knowledges"
"pluralize","skill","skills"
"pluralize","talent","talents"
"pluralize","ability","abilities"
"pluralize","effort","efforts"
"pluralize","attempt","attempts"
"pluralize","challenge","challenges"
"pluralize","obstacle","obstacles"
"pluralize","barrier","barriers"
"pluralize","opportunity","opportunities"
"pluralize","chance","chances"
"pluralize","risk","risks"
"pluralize","reward","rewards"
"pluralize","consequence","consequences"
"pluralize","outcome","outcomes"
"pluralize","result","results"
"pluralize","impact","impacts"
"pluralize","effect","effects"
"pluralize","change","changes"
"pluralize","development","developments"
"pluralize","growth","growths"
"pluralize","progress","progresses"
"pluralize","advancement","advancements"
"pluralize","innovation","innovations"
"pluralize","invention","inventions"
"pluralize","discovery","discoveries"
"pluralize","research","researches"
"pluralize","study","studies"
"pluralize","experiment","experiments"
"pluralize","test","tests"
"pluralize","trial","trials"
"pluralize","sample","samples"
"pluralize","specimen","specimens"
"pluralize","observation","observations"
"pluralize","analysis","analyses"
"pluralize","conclusion","conclusions"
"pluralize","theory","theories"
"pluralize","hypothesis","hypotheses"
"pluralize","concept","concepts"
"pluralize","idea","ideas"
"pluralize","solution","solutions"
"pluralize","method","methods"
"pluralize","approach","approaches"
"pluralize","technique","techniques"
"pluralize","process","processes"
"pluralize","procedure","procedures"
"pluralize","system","systems"
"pluralize","framework","frameworks"
"pluralize","model","models"
"pluralize","simulation","simulations"
"pluralize","application","applications"
"pluralize","implementation","implementations"
"pluralize","execution","executions"
"pluralize","operation","operations"
"pluralize","function","functions"
"pluralize","role","roles"
"pluralize","responsibility","responsibilities"
"pluralize","duty","duties"
"pluralize","task","tasks"
"pluralize","assignment","assignments"
"pluralize","project","projects"
"pluralize","plan","plans"
"pluralize","objective","objectives"
"pluralize","goal","goals"
"pluralize","target","targets"
"pluralize","mission","missions"
"pluralize","vision","visions"
"pluralize","strategy","strategies"
"pluralize","tactic","tactics"
"pluralize","action","actions"
"pluralize","step","steps"
"pluralize","measure","measures"
"pluralize","policy","policies"
"pluralize","rule","rules"
"pluralize","regulation","regulations"
"pluralize","standard","standards"
"pluralize","guideline","guidelines"
"pluralize","requirement","requirements"
"pluralize","specification","specifications"
"pluralize","criterion","criteria"
"pluralize","parameter","parameters"
"pluralize","indicator","indicators"
"pluralize","metric","metrics"
"pluralize","benchmark","benchmarks"
"pluralize","reference","references"
"pluralize","example","examples"
"pluralize","case","cases"
"pluralize","instance","instances"
"pluralize","scenario","scenarios"
"pluralize","situation","situations"
"pluralize","context","contexts"
"pluralize","background","backgrounds"
"pluralize","environment","environments"
"pluralize","setting","settings"
"pluralize","condition","conditions"
"pluralize","factor","factors"
"pluralize","variable","variables"
"pluralize","element","elements"
"pluralize","component","components"
"pluralize","part","parts"
"pluralize","piece","pieces"
"pluralize","section","sections"
"pluralize","segment","segments"
"pluralize","aspect","aspects"
"pluralize","feature","features"
"pluralize","characteristic","characteristics"
"pluralize","quality","qualities"
"pluralize","attribute","attributes"
"pluralize","property","properties"
"pluralize","trait","traits"
"pluralize","behavior","behaviors"
"pluralize","action","actions"
"pluralize","reaction","reactions"
"pluralize","response","responses"
"pluralize","effect","effects"
"pluralize","impact","impacts"
"pluralize","consequence","consequences"
"pluralize","result","results"
"pluralize","outcome","outcomes"
"pluralize","network","networks"
"pluralize","structure","structures"
"pluralize","framework","frameworks"
"pluralize","architecture","architectures"
"pluralize","design","designs"
"pluralize","layout","layouts"
"pluralize","format","formats"
"pluralize","template","templates"
"pluralize","pattern","patterns"
"pluralize","model","models"
"pluralize","prototype","prototypes"
"pluralize","sample","samples"
"pluralize","specimen","specimens"
"pluralize","example","examples"
"pluralize","case","cases"
"pluralize","instance","instances"
"pluralize","scenario","scenarios"
"pluralize","situation","situations"
"pluralize","context","contexts"
"pluralize","background","backgrounds"
"pluralize","environment","environments"
"pluralize","setting","settings"
"pluralize","condition","conditions"
"pluralize","circumstance","circumstances"
"pluralize","factor","factors"
"pluralize","variable","variables"
"pluralize","element","elements"
"pluralize","aspect","aspects"
"pluralize","feature","features"
"pluralize","characteristic","characteristics"
"pluralize","quality","qualities"
"pluralize","attribute","attributes"
"pluralize","property","properties"
"pluralize","trait","traits"
"pluralize","behavior","behaviors"
"pluralize","action","actions"
"pluralize","reaction","reactions"
"pluralize","response","responses"
"pluralize","effect","effects"
"pluralize","impact","impacts"
"pluralize","consequence","consequences"
"pluralize","result","results"
"pluralize","outcome","outcomes"
"pluralize","conclusion","conclusions"
"pluralize","finding","findings"
"pluralize","discovery","discoveries"
"pluralize","insight","insights"
"pluralize","realization","realizations"
"pluralize","understanding","understandings"
"pluralize","knowledge","knowledges"
"pluralize","wisdom","wisdoms"
"pluralize","information","informations"
"pluralize","data","datas"
"pluralize","fact","facts"
"pluralize","detail","details"
"pluralize","point","points"
"pluralize","aspect","aspects"
"pluralize","perspective","perspectives"
"pluralize","view","views"
"pluralize","opinion","opinions"
"pluralize","belief","beliefs"
"pluralize","attitude","attitudes"
"pluralize","preference","preferences"
"pluralize","choice","choices"
"pluralize","option","options"
"pluralize","selection","selections"
"pluralize","alternative","alternatives"
"pluralize","decision","decisions"
"pluralize","judgment","judgments"
"pluralize","assessment","assessments"
"pluralize","evaluation","evaluations"
"pluralize","analysis","analyses"
"pluralize","examination","examinations"
"pluralize","review","reviews"
"pluralize","critique","critiques"
"pluralize","commentary","commentaries"
"pluralize","interpretation","interpretations"
"pluralize","understanding","understandings"
"pluralize","appreciation","appreciations"
"pluralize","recognition","recognitions"
"pluralize","acknowledgment","acknowledgments"
"pluralize","admission","admissions"
"pluralize","acceptance","acceptances"
"pluralize","approval","approvals"
"pluralize","consent","consents"
"pluralize","agreement","agreements"
"pluralize","permission","permissions"
"pluralize","authorization","authorizations"
"pluralize","license","licenses"
"pluralize","certification","certifications"
"pluralize","qualification","qualifications"
"pluralize","credential","credentials"
"pluralize","award","awards"
"pluralize","prize","prizes"
"pluralize","trophy","trophies"
"pluralize","medal","medals"
"pluralize","certificate","certificates"
"pluralize","diploma","diplomas"
"pluralize","degree","degrees"
"pluralize","title","titles"
"pluralize","position","positions"
"pluralize","rank","ranks"
"pluralize","status","statuses"
"pluralize","level","levels"
"pluralize","grade","grades"
"pluralize","class","classes"
"pluralize","group","groups"
"pluralize","category","categories"
"pluralize","type","types"
"pluralize","kind","kinds"
"pluralize","form","forms"
"pluralize","style","styles"
"pluralize","format","formats"
"pluralize","structure","structures"
"pluralize","composition","compositions"
"pluralize","organization","organizations"
"pluralize","arrangement","arrangements"
"pluralize","configuration","configurations"
"pluralize","pattern","patterns"
"pluralize","design","designs"
"pluralize","layout","layouts"
"pluralize","template","templates"
"pluralize","framework","frameworks"
"pluralize","model","models"
"pluralize","prototype","prototypes"
"pluralize","example","examples"
"pluralize","instance","instances"
"pluralize","case","cases"
"pluralize","scenario","scenarios"
"pluralize","situation","situations"
"pluralize","context","contexts"
"pluralize","background","backgrounds"
"pluralize","environment","environments"
"pluralize","setting","settings"
"pluralize","condition","conditions"
"pluralize","circumstance","circumstances"
"pluralize","factor","factors"
"pluralize","variable","variables"
"pluralize","element","elements"
"pluralize","component","components"
"pluralize","part","parts"
"pluralize","piece","pieces"
"pluralize","fragment","fragments"
"pluralize","section","sections"
"pluralize","segment","segments"
"pluralize","unit","units"
