directive,input_text,output_text
singularize,Pirate chic leggings,Pirate chic leggings
pluralize,Frill and thrill corset,Frill and thrill corsets
singularize,Frill and thrill corsets,Frill and thrill corset
pluralize,Spiked velvet jacket,Spiked velvet jackets
singularize,Spiked velvet jackets,Spiked velvet jacket
pluralize,Whispering chiffon shawl,Whispering chiffon shawls
singularize,Whispering chiffon shawls,Whispering chiffon shawl
pluralize,Neon glitter tights,Neon glitter tights
singularize,Neon glitter tights,Neon glitter tights
pluralize,Sunset chrome heels,Sunset chrome heel
singularize,Sunset chrome heel,Sunset chrome heels
pluralize,Chameleon hide tunic,Chameleon hide tunics
singularize,Chameleon hide tunics,Chameleon hide tunic
pluralize,Octopus silk robe,Octopus silk robes
singularize,Octopus silk robes,Octopus silk robe
pluralize,Tiger-scaled leggings,Tiger-scaled leggings
singularize,Tiger-scaled leggings,Tiger-scaled leggings
pluralize,Peacock feather jacket,Peacock feather jackets
singularize,Peacock feather jackets,Peacock feather jacket
pluralize,Snail-shell skirt,Snail-shell skirts
singularize,Snail-shell skirts,Snail-shell skirt
pluralize,Lion's mane vest,Lion's mane vests
singularize,Lion's mane vests,Lion's mane vest
pluralize,Pangolin-scale boot,Pangolin-scale boots
singularize,Pangolin-scale boots,Pangolin-scale boot
pluralize,Eagle-wing shawl,Eagle-wing shawls
singularize,Eagle-wing shawls,Eagle-wing shawl
pluralize,Frog-skin gloves,Frog-skin glove
singularize,Frog-skin glove,Frog-skin gloves
pluralize,Elephant-hide belt,Elephant-hide belts
singularize,Elephant-hide belts,Elephant-hide belt
pluralize,Snake-skin dress,Snake-skin dresses
singularize,Snake-skin dresses,Snake-skin dress
pluralize,Lunar eclipse jacket,Lunar eclipse jackets
singularize,Lunar eclipse jackets,Lunar eclipse jacket
pluralize,Midnight fog kimono,Midnight fog kimonos
singularize,Midnight fog kimonos,Midnight fog kimono
pluralize,Velvet dreamcatcher blouse,Velvet dreamcatcher blouses
singularize,Velvet dreamcatcher blouses,Velvet dreamcatcher blouse
pluralize,Coffee stain overalls,Coffee stain overalls
singularize,Coffee stain overalls,Coffee stain overalls
pluralize,Sunburnt cowboy hat,Sunburnt cowboy hats
singularize,Sunburnt cowboy hats,Sunburnt cowboy hat
pluralize,Electric wire vest,Electric wire vests
singularize,Electric wire vests,Electric wire vest
pluralize,Silver-shard stockings,Silver-shard stockings
singularize,Silver-shard stockings,Silver-shard stocking
pluralize,Neon ghost skirt,Neon ghost skirts
singularize,Neon ghost skirts,Neon ghost skirt
pluralize,Pink lightning cape,Pink lightning capes
singularize,Pink lightning capes,Pink lightning cape
pluralize,Wind-chime earring,Wind-chime earrings
singularize,Wind-chime earrings,Wind-chime earring
pluralize,Glittering void trousers,Glittering void trousers
singularize,Glittering void trousers,Glittering void trousers
pluralize,Bubble-wrap dress,Bubble-wrap dresses
singularize,Bubble-wrap dresses,Bubble-wrap dress
pluralize,Cat's cradle shawl,Cat's cradle shawls
singularize,Cat's cradle shawls,Cat's cradle shawl
pluralize,Butterfly-effect dress,Butterfly-effect dresses
singularize,Butterfly-effect dresses,Butterfly-effect dress
pluralize,Fool's gold belt,Fool's gold belts
singularize,Fool's gold belts,Fool's gold belt
pluralize,Cheshire grin cape,Cheshire grin capes
singularize,Cheshire grin capes,Cheshire grin cape
pluralize,Serpent's kiss glove,Serpent's kiss gloves
singularize,Serpent's kiss gloves,Serpent's kiss glove
pluralize,Swan song veil,Swan song veils
singularize,Swan song veils,Swan song veil
pluralize,Dead man's coat,Dead man's coats
singularize,Dead man's coats,Dead man's coat
pluralize,Stitch in time vest,Stitch in time vests
singularize,Stitch in time vests,Stitch in time vest
pluralize,Cloud nine boot,Cloud nine boots
singularize,Cloud nine boots,Cloud nine boot
pluralize,Ironclad corset,Ironclad corsets
singularize,Ironclad corsets,Ironclad corset
pluralize,Lost cause stocking,Lost cause stockings
singularize,Lost cause stockings,Lost cause stocking
pluralize,Golden hour kimono,Golden hour kimonos
singularize,Golden hour kimonos,Golden hour kimono
pluralize,Red herring tunic,Red herring tunics
singularize,Red herring tunics,Red herring tunic
pluralize,Shadow's edge lantern,Shadow's edge lanterns
singularize,Shadow's edge lanterns,Shadow's edge lantern
pluralize,Heartstrings harp,Heartstrings harps
singularize,Heartstrings harps,Heartstrings harp
pluralize,Whispering tide flask,Whispering tide flasks
singularize,Whispering tide flasks,Whispering tide flask
pluralize,Crimson tide chalice,Crimson tide chalices
singularize,Crimson tide chalices,Crimson tide chalice
pluralize,Fortune's favor dagger,Fortune's favor daggers
singularize,Fortune's favor daggers,Fortune's favor dagger
pluralize,Silver lining mirror,Silver lining mirrors
singularize,Silver lining mirrors,Silver lining mirror
pluralize,Double-edged coin,Double-edged coins
singularize,Double-edged coins,Double-edged coin
pluralize,Thunderstruck compass,Thunderstruck compasses
singularize,Thunderstruck compasses,Thunderstruck compass
pluralize,Jack of hearts ring,Jack of hearts rings
singularize,Jack of hearts rings,Jack of hearts ring
pluralize,Wind's whisper book,Wind's whisper books
singularize,Wind's whisper books,Wind's whisper book
pluralize,Mirror-image hourglass,Mirror-image hourglasses
singularize,Mirror-image hourglasses,Mirror-image hourglass
pluralize,One-way ticket coin,One-way ticket coins
singularize,One-way ticket coins,One-way ticket coin
pluralize,Cold feet boots,Cold feet boot
singularize,Cold feet boot,Cold feet boots
pluralize,Whisperblade of the void,Whisperblades of the void
singularize,Whisperblades of the void,Whisperblade of the void
pluralize,Silver-spun shuriken,Silver-spun shurikens
singularize,Silver-spun shurikens,Silver-spun shuriken
pluralize,Breath of the storm spear,Breaths of the storm spear
singularize,Breaths of the storm spear,Breath of the storm spear
pluralize,Heart-piercer glaive,Heart-piercer glaives
singularize,Heart-piercer glaives,Heart-piercer glaive
pluralize,Midnight sigh crossbow,Midnight sigh crossbows
singularize,Midnight sigh crossbows,Midnight sigh crossbow
pluralize,Cracked mirror flail,Cracked mirror flails
singularize,Cracked mirror flails,Cracked mirror flail
pluralize,Sun-scorched chakram,Sun-scorched chakrams
singularize,Sun-scorched chakrams,Sun-scorched chakram
pluralize,Eye of the storm scythe,Eyes of the storm scythe
singularize,Eyes of the storm scythe,Eye of the storm scythe
pluralize,Velvet fang whip,Velvet fang whips
singularize,Velvet fang whips,Velvet fang whip
pluralize,Shattered star mace,Shattered star maces
singularize,Shattered star maces,Shattered star mace
pluralize,Midnight bloom bow,Midnight bloom bows
singularize,Midnight bloom bows,Midnight bloom bow
pluralize,Echo of time dagger,Echoes of time daggers
singularize,Echoes of time daggers,Echo of time dagger
pluralize,Serpent's tongue harpoon,Serpent's tongues harpoon
singularize,Serpent's tongues harpoon,Serpent's tongue harpoon
pluralize,Cursed light spear,Cursed light spears
singularize,Cursed light spears,Cursed light spear
pluralize,Electric fang knuckles,Electric fang knuckle
singularize,Electric fang knuckle,Electric fang knuckles
pluralize,Steel-tooth mace,Steel-tooth maces
singularize,Steel-tooth maces,Steel-tooth mace
pluralize,Blowdart of forgotten echoes,Blowdarts of forgotten echoes
singularize,Blowdarts of forgotten echoes,Blowdart of forgotten echoes
pluralize,Iron palm fan,Iron palm fans
singularize,Iron palm fans,Iron palm fan
pluralize,Spiked claw gauntlet,Spiked claw gauntlets
singularize,Spiked claw gauntlets,Spiked claw gauntlet
pluralize,Ink-slicked war club,Ink-slicked war clubs
singularize,Ink-slicked war clubs,Ink-slicked war club
pluralize,Brass-threaded sickle,Brass-threaded sickles
singularize,Brass-threaded sickles,Brass-threaded sickle
pluralize,Storm-whip chain,Storm-whip chains
singularize,Storm-whip chains,Storm-whip chain
pluralize,Shuriken of lost dawn,Shurikens of lost dawn
singularize,Shurikens of lost dawn,Shuriken of lost dawn
pluralize,Crimson hand scissor,Crimson hand scissors
singularize,Crimson hand scissors,Crimson hand scissor
pluralize,Spiced iron cudgel,Spiced iron cudgels
singularize,Spiced iron cudgels,Spiced iron cudgel
pluralize,Moonbeam sickle,Moonbeam sickles
singularize,Moonbeam sickles,Moonbeam sickle
pluralize,Rope-dart of quicksilver,Rope-darts of quicksilver
singularize,Rope-darts of quicksilver,Rope-dart of quicksilver
pluralize,Thorned boomerang,Thorned boomerangs
singularize,Thorned boomerangs,Thorned boomerang
pluralize,Swiffer blade,Swiffer blades
singularize,Swiffer blades,Swiffer blade
pluralize,Stapler of silence,Staplers of silence
singularize,Staplers of silence,Stapler of silence
pluralize,Apple-core cleaver,Apple-core cleavers
singularize,Apple-core cleavers,Apple-core cleaver
pluralize,Luxor razor wire,Luxor razor wires
singularize,Luxor razor wires,Luxor razor wire
pluralize,Ferrari gearshift baton,Ferrari gearshift batons
singularize,Ferrari gearshift batons,Ferrari gearshift baton
pluralize,Coffee stirrer of fate,Coffee stirrers of fate
singularize,Coffee stirrers of fate,Coffee stirrer of fate
pluralize,Kitchen sink crowbar,Kitchen sink crowbars
singularize,Kitchen sink crowbars,Kitchen sink crowbar
pluralize,Shark-fin corkscrew,Shark-fin corkscrews
singularize,Shark-fin corkscrews,Shark-fin corkscrew
pluralize,Left-handed remote control,Left-handed remote controls
singularize,Left-handed remote controls,Left-handed remote control
pluralize,Vantablack tape measure,Vantablack tape measures
singularize,Vantablack tape measures,Vantablack tape measure
pluralize,Neon tube batons,Neon tube baton
singularize,Neon tube baton,Neon tube batons
pluralize,Taxidermy display sword,Taxidermy display swords
singularize,Taxidermy display swords,Taxidermy display sword
pluralize,Glow-in-the-dark stapler,Glow-in-the-dark staplers
singularize,Glow-in-the-dark staplers,Glow-in-the-dark stapler
pluralize,Corkboard pin dagger,Corkboard pin daggers
singularize,Corkboard pin daggers,Corkboard pin dagger
pluralize,Gizmotron axe,Gizmotron axes
singularize,Gizmotron axes,Gizmotron axe
pluralize,Vivrosun dagger,Vivrosun daggers
singularize,Vivrosun daggers,Vivrosun dagger
pluralize,Zornblade,The Zornblades
singularize,The Zornblades,Zornblade
pluralize,Hoverwick crowbar,Hoverwick crowbars
singularize,Hoverwick crowbars,Hoverwick crowbar
pluralize,Sturmklang whip,Sturmklang whips
singularize,Sturmklang whips,Sturmklang whip
pluralize,Tessaro spike,Tessaro spikes
singularize,Tessaro spikes,Tessaro spike
pluralize,Cydraflux spear,Cydraflux spears
singularize,Cydraflux spears,Cydraflux spear
pluralize,Quill-fuse slingshot,Quill-fuse slingshots
singularize,Quill-fuse slingshots,Quill-fuse slingshot
pluralize,Kryptex coil,Kryptex coils
singularize,Kryptex coils,Kryptex coil
pluralize,Vexwell hammer,Vexwell hammers
singularize,Vexwell hammers,Vexwell hammer
pluralize,Ferrum-shade scythe,Ferrum-shade scythes
singularize,Ferrum-shade scythes,Ferrum-shade scythe
pluralize,Synthbane cleaver,Synthbane cleavers
singularize,Synthbane cleavers,Synthbane cleaver
pluralize,Trilvian dart,Trilvian darts
singularize,Trilvian darts,Trilvian dart
pluralize,Rhinoklash spade,Rhinoklash spades
singularize,Rhinoklash spades,Rhinoklash spade
pluralize,JR Time Travelers Staple-O-Matic,JR Time Travelers Staple-O-Matics
singularize,JR Time Travelers Staple-O-Matics,JR Time Travelers Staple-O-Matic
pluralize,Hoe-Scaring Sai,Hoe-Scaring Sais
singularize,Hoe-Scaring Sais,Hoe-Scaring Sai
pluralize,Mr Bean-Ass Throwing Star,Mr Bean-Ass Throwing Stars
singularize,Mr Bean-Ass Throwing Stars,Mr Bean-Ass Throwing Star
pluralize,Ivory Tickler's Delight,Ivory Tickler's Delights
singularize,Ivory Tickler's Delights,Ivory Tickler's Delight
pluralize,Guns N Roses Axe,Guns N Roses Axes
singularize,Guns N Roses Axes,Guns N Roses Axe
pluralize,Banana Peel Blunderbuss,Banana Peel Blunderbusses
singularize,Banana Peel Blunderbusses,Banana Peel Blunderbuss
pluralize,Pop Tart Slingshot,Pop Tart Slingshots
singularize,Pop Tart Slingshots,Pop Tart Slingshot
pluralize,Caffeinated Revolver,Caffeinated Revolvers
singularize,Caffeinated Revolvers,Caffeinated Revolver
pluralize,Pixelated Katana,Pixelated Katanas
singularize,Pixelated Katanas,Pixelated Katana
pluralize,Glitter Bomb Staff,Glitter Bomb Staffs
singularize,Glitter Bomb Staffs,Glitter Bomb Staff
pluralize,Comic Sans Grenade,Comic Sans Grenades
singularize,Comic Sans Grenades,Comic Sans Grenade
pluralize,Bubblegum Blaster,Bubblegum Blasters
singularize,Bubblegum Blasters,Bubblegum Blaster
pluralize,Frankenstein's Spanner,Frankenstein's Spanners
singularize,Frankenstein's Spanners,Frankenstein's Spanner
pluralize,Rollercoaster of Doom,Rollercoasters of Doom
singularize,Rollercoasters of Doom,Rollercoaster of Doom
pluralize,Sparkle-shooting Crossbow,Sparkle-shooting Crossbows
singularize,Sparkle-shooting Crossbows,Sparkle-shooting Crossbow
pluralize,Toast-Cannon,Toast-Cannons
singularize,Toast-Cannons,Toast-Cannon
pluralize,Laser-Eyed Lasso,Laser-Eyed Lassos
singularize,Laser-Eyed Lassos,Laser-Eyed Lasso
pluralize,Sushi Knife of the Ancients,Sushi Knives of the Ancients
singularize,Sushi Knives of the Ancients,Sushi Knife of the Ancients
pluralize,Lawnmower of Destiny,Lawnmowers of Destiny
singularize,Lawnmowers of Destiny,Lawnmower of Destiny
pluralize,Megaphone of the End Times,Megaphones of the End Times
singularize,Megaphones of the End Times,Megaphone of the End Times
pluralize,Slushie-slinger,Slushie-slings
singularize,Slushie-slings,Slushie-slinger
pluralize,Hyperdrive Chainsaw,Hyperdrive Chainsaws
singularize,Hyperdrive Chainsaws,Hyperdrive Chainsaw
pluralize,Invisible Ink Bomb,Invisible Ink Bombs
singularize,Invisible Ink Bombs,Invisible Ink Bomb
pluralize,Cardboard Cutlass,Cardboard Cutlasses
singularize,Cardboard Cutlasses,Cardboard Cutlass
pluralize,Plasma-Powered Sledgehammer,Plasma-Powered Sledgehammers
singularize,Plasma-Powered Sledgehammers,Plasma-Powered Sledgehammer
pluralize,Noodle-strike Fork,Noodle-strike Forks
singularize,Noodle-strike Forks,Noodle-strike Fork
pluralize,Bubble Wrap Sword,Bubble Wrap Swords
singularize,Bubble Wrap Swords,Bubble Wrap Sword
pluralize,Crayola Battle Staff,Crayola Battle Staffs
singularize,Crayola Battle Staffs,Crayola Battle Staff
pluralize,Gummy Bear Gatling Gun,Gummy Bear Gatling Guns
singularize,Gummy Bear Gatling Guns,Gummy Bear Gatling Gun
pluralize,Sticky Note Grenade,Sticky Note Grenades
singularize,Sticky Note Grenades,Sticky Note Grenade
pluralize,Roomba of Retribution,Roombas of Retribution
singularize,Roombas of Retribution,Roomba of Retribution
pluralize,Television Remote Rocket Launcher,Television Remote Rocket Launchers
singularize,Television Remote Rocket Launchers,Television Remote Rocket Launcher
pluralize,Laser Pointer Sword,Laser Pointer Swords
singularize,Laser Pointer Swords,Laser Pointer Sword
pluralize,Clown Car Catapult,Clown Car Catapults
singularize,Clown Car Catapults,Clown Car Catapult
pluralize,Popcorn Machine Hammer,Popcorn Machine Hammers
singularize,Popcorn Machine Hammers,Popcorn Machine Hammer
pluralize,Pinata-pummeling Mace,Pinata-pummeling Maces
singularize,Pinata-pummeling Maces,Pinata-pummeling Mace
singularize, verbs,verb
pluralize,verb,verbs
pluralize,STITCH THE DARKNESS INTO LIGHT,STITCH THE DARKNESS INTO LIGHTS
singularize,STITCH THE DARKNESS INTO LIGHTS,STITCH THE DARKNESS INTO LIGHT
pluralize,TURN THE WORLD UPSIDE DOWN,TURN THE WORLD UPSIDE DOWNS
singularize,TURN THE WORLD UPSIDE DOWNS,TURN THE WORLD UPSIDE DOWN
pluralize,PAINT THE SKY WITH FIRE,PAINT THE SKY WITH FIRES
singularize,PAINT THE SKY WITH FIRES,PAINT THE SKY WITH FIRE
pluralize,CHASE THE ECHO OF THE PAST,CHASE THE ECHOES OF THE PAST
singularize,CHASE THE ECHOES OF THE PAST,CHASE THE ECHO OF THE PAST
pluralize,GRAB THE STARS AND RUN,GRAB THE STARS AND RUNS
singularize,GRAB THE STARS AND RUNS,GRAB THE STARS AND RUN
pluralize,WEAVE THE WIND INTO SONG,WEAVE THE WIND INTO SONGS
singularize,WEAVE THE WIND INTO SONGS,WEAVE THE WIND INTO SONG
pluralize,SEIZE THE MOMENT WITH FURY,SEIZE THE MOMENT WITH FURIES
singularize,SEIZE THE MOMENT WITH FURIES,SEIZE THE MOMENT WITH FURY
pluralize,BREAK THE CHAINS THAT BIND,BREAK THE CHAINS THAT BINDS
singularize,BREAK THE CHAINS THAT BINDS,BREAK THE CHAINS THAT BIND
pluralize,TURN THE TIDES AGAINST TIME,TURN THE TIDES AGAINST TIMES
singularize,TURN THE TIDES AGAINST TIMES,TURN THE TIDES AGAINST TIME
pluralize,FEEL THE RAIN UPON YOUR SOUL,FEEL THE RAIN UPON YOUR SOULS
singularize,FEEL THE RAIN UPON YOUR SOULS,FEEL THE RAIN UPON YOUR SOUL
pluralize,FEAR NO ANVIL,FEAR NO ANVILS
singularize,FEAR NO ANVILS,FEAR NO ANVIL
pluralize,COME WITH ME IF YOU WANT TO LIVE,COME WITH ME IF YOU WANT TO LIVES
singularize,COME WITH ME IF YOU WANT TO LIVES,COME WITH ME IF YOU WANT TO LIVE
pluralize,RUNNING WITH THE DEVIL,RUNNING WITH THE DEVILS
singularize,RUNNING WITH THE DEVILS,RUNNING WITH THE DEVIL
pluralize,I CAN CRY IF I WANT TO,I CAN CRY IF I WANT TOS
pluralize,CATCH-22,CATCH-22S
singularize,CATCH-22S,CATCH-22
pluralize,HAND IN GLOVE,HAND IN GLOVES
singularize,HAND IN GLOVES,HAND IN GLOVE
pluralize,THE BALL IS IN YOUR COURT,THE BALL IS IN YOUR COURTS
singularize,THE BALL IS IN YOUR COURTS,THE BALL IS IN YOUR COURT
pluralize,BEHIND CLOSED DOORS,BEHIND CLOSED DOORS
singularize,BEHIND CLOSED DOORS,BEHIND CLOSED DOORS
pluralize,TOTALLY OUT OF LEFT FIELD,TOTALLY OUT OF LEFT FIELDS
singularize,TOTALLY OUT OF LEFT FIELDS,TOTALLY OUT OF LEFT FIELD
pluralize,THE PLOT THICKENS,THE PLOT THICKENS
singularize,THE PLOT THICKENS,THE PLOT THICKENS
pluralize,READ BETWEEN THE LINES,READ BETWEEN THE LINES
singularize,READ BETWEEN THE LINES,READ BETWEEN THE LINES
pluralize,BURY THE HATCHET,BURY THE HATCHETS
singularize,BURY THE HATCHETS,BURY THE HATCHET
pluralize,A BIRD IN THE HAND,A BIRD IN THE HANDS
singularize,A BIRD IN THE HANDS,A BIRD IN THE HAND
pluralize,EYE ON THE PRIZE,EYES ON THE PRIZE
singularize,EYES ON THE PRIZE,EYE ON THE PRIZE
pluralize,HIT THE NAIL ON THE HEAD,HIT THE NAIL ON THE HEADS
singularize,HIT THE NAILS ON THE HEADS,HIT THE NAIL ON THE HEAD
pluralize,BITE THE BULLET,BITE THE BULLETS
singularize,BITE THE BULLETS,BITE THE BULLET
pluralize,JUMP THROUGH HOOPS,JUMP THROUGH HOOPS
singularize,JUMP THROUGH HOOPS,JUMP THROUGH HOOPS
pluralize,KILL TWO BIRDS WITH ONE STONE,KILL TWO BIRDS WITH ONE STONES
singularize,KILL TWO BIRDS WITH ONE STONES,KILL TWO BIRDS WITH ONE STONE
pluralize,STIR THE POT,STIR THE POTS
singularize,STIR THE POTS,STIR THE POT
singularize, verbs,verb
pluralize,verb,verbs
pluralize,redundancies,redundancies
pluralize,boomerangs of broken dreams,boomerangs of broken dreams
singularize,boomerang of fractured realities,boomerang of fractured realities
pluralize,gloves of infernal reckoning,gloves of infernal reckoning
singularize,helmet of endless echoes,helmet of endless echoes
pluralize,swords of eternal light,swords of eternal light
singularize,staff of infinite whispers,staff of infinite whispers
pluralize,boots of misaligned steps,boots of misaligned steps
singularize,shield of unyielding resolve,shield of unyielding resolve
pluralize,daggers of shattered moons,daggers of shattered moons
singularize,orb of radiant shadows,orb of radiant shadows
pluralize,rings of the celestial pact,rings of the celestial pact
singularize,bracelet of binding stars,bracelet of binding stars
pluralize,lanterns of fabled dreams,lanterns of fabled dreams
singularize,anchor of the abyss,anchor of the abyss
pluralize,blades of forgotten songs,blades of forgotten songs
singularize,mirror of fractured truths,mirror of fractured truths
pluralize,keys of celestial concord,keys of celestial concord
singularize,cloak of shimmering hues,cloak of shimmering hues
pluralize,scepters of the eternal forge,scepters of the eternal forge
singularize,crown of the void king,crown of the void king
pluralize,chairs of polished oak,chairs of polished oak
singularize,chair of polished oak,chair of polished oak
pluralize,cabinets of midnight blue,cabinets of midnight blue
singularize,cabinet of midnight blue,cabinet of midnight blue
pluralize,tables of shattered glass,tables of shattered glass
singularize,table of shattered glass,table of shattered glass
pluralize,lamps of soft glow,lamps of soft glow
singularize,lamp of soft glow,lamp of soft glow
pluralize,cushions of faded velvet,cushions of faded velvet
singularize,cushion of faded velvet,cushion of faded velvet
pluralize,spoons of tarnished silver,spoons of tarnished silver
singularize,spoon of tarnished silver,spoon of tarnished silver
pluralize,bowls of endless depth,bowls of endless depth
singularize,bowl of endless depth,bowl of endless depth
pluralize,mirrors of cloudy reflections,mirrors of cloudy reflections
singularize,mirror of cloudy reflections,mirror of cloudy reflections
pluralize,rugs of vibrant patterns,rugs of vibrant patterns
singularize,rug of vibrant patterns,rug of vibrant patterns
pluralize,candles of steady flames,candles of steady flames
singularize,candle of steady flames,candle of steady flames
pluralize,vases of ancient clay,vases of ancient clay
singularize,vase of ancient clay,vase of ancient clay
pluralize,curtains of whispering silk,curtains of whispering silk
singularize,curtain of whispering silk,curtain of whispering silk
pluralize,frames of forgotten photos,frames of forgotten photos
singularize,frame of forgotten photos,frame of forgotten photos
pluralize,buckets of dripping paint,buckets of dripping paint
singularize,bucket of dripping paint,bucket of dripping paint
pluralize,folding chairs stacked awkwardly,folding chairs stacked awkwardly
singularize,folding chair left in the corner,folding chair left in the corner
pluralize,keys rattling on a rusty ring,keys rattling on a rusty ring
singularize,key missing from the drawer,key missing from the drawer
pluralize,plates scattered across the table,plates scattered across the table
singularize,plate cracked in the sink,plate cracked in the sink
pluralize,books shoved under the bed,books shoved under the bed
singularize,book balanced on the windowsill,book balanced on the windowsill
pluralize,cups forgotten on the counter,cups forgotten on the counter
singularize,cup balanced on the armrest,cup balanced on the armrest
pluralize,towels hanging unevenly,towels hanging unevenly
singularize,towel folded on the shelf,towel folded on the shelf
pluralize,socks missing their pairs,socks missing their pairs
singularize,sock stuck behind the dryer,sock stuck behind the dryer
pluralize,blankets crumpled on the couch,blankets crumpled on the couch
singularize,blanket draped over the chair,blanket draped over the chair
pluralize,lightbulbs waiting in a drawer,lightbulbs waiting in a drawer
singularize,lightbulb flickering in the hallway,lightbulb flickering in the hallway
pluralize,paintbrushes left in the jar,paintbrushes left in the jar
singularize,paintbrush still wet with blue,paintbrush still wet with blue
pluralize,doormats collecting dust,doormats collecting dust
singularize,doormat slightly off-center,doormat slightly off-center
pluralize,coasters stacked unevenly,coasters stacked unevenly
singularize,coaster stained with coffee,coaster stained with coffee
pluralize,switches left in the 'on' position,switches left in the 'on' position
singularize,switch flipped with a click,switch flipped with a click
pluralize,lamps,lamps  
singularize,lamp,lamp  
pluralize,cushions,cushions  
singularize,cushion,cushion  
pluralize,plates,plates  
singularize,plate,plate  
pluralize,forks,forks  
singularize,fork,fork  
pluralize,blankets,blankets  
singularize,blanket,blanket  
pluralize,buckets,buckets  
singularize,bucket,bucket  
pluralize,mirrors,mirrors  
singularize,mirror,mirror  
pluralize,frames,frames  
singularize,frame,frame  
pluralize,chairs,chairs  
singularize,chair,chair  
pluralize,tables,tables  
singularize,table,table  
pluralize,brooms,brooms  
singularize,broom,broom  
pluralize,rugs,rugs  
singularize,rug,rug  
pluralize,vases,vases  
singularize,vase,vase  
pluralize,drawers,drawers  
singularize,drawer,drawer  
pluralize,locks,locks  
singularize,lock,lock  
pluralize,spoons,spoons  
singularize,spoon,spoon  
pluralize,keys,keys  
singularize,key,key  
pluralize,glasses,glasses  
singularize,glass,glass  
pluralize,candles,candles  
singularize,candle,candle  
pluralize,bowls,bowls  
singularize,bowl,bowl  
pluralize,pillows,pillows  
singularize,pillow,pillow  
pluralize,curtains,curtains  
singularize,curtain,curtain  
pluralize,doors,doors  
singularize,door,door  
pluralize,windows,windows  
singularize,window,window  
pluralize,knives,knives  
singularize,knife,knife  
pluralize,cabinets,cabinets  
singularize,cabinet,cabinet  
pluralize,handles,handles  
singularize,handle,handle  
pluralize,shelves,shelves  
singularize,shelf,shelf  
pluralize,baskets,baskets  
singularize,basket,basket  
pluralize,clocks,clocks  
singularize,clock,clock  
pluralize,napkins,napkins  
singularize,napkin,napkin  
pluralize,mugs,mugs  
singularize,mug,mug  
pluralize,jars,jars  
singularize,jar,jar  
pluralize,tiles,tiles  
singularize,tile,tile  
pluralize,knobs,knobs  
singularize,knob,knob  
pluralize,pans,pans  
singularize,pan,pan  
pluralize,trays,trays  
singularize,tray,tray  
pluralize,beds,beds  
singularize,bed,bed  
pluralize,stools,stools  
singularize,stool,stool  
pluralize,benches,benches  
singularize,bench,bench  
pluralize,hinges,hinges  
singularize,hinge,hinge  
pluralize,boards,boards  
singularize,board,board  
pluralize,clamps,clamps  
singularize,clamp,clamp  
pluralize,beams,beams  
singularize,beam,beam  
pluralize,MOVIE-GUY SHADES,MOVIE-GUY SHADES  
singularize,MOVIE-GUY SHADES,MOVIE-GUY SHADES  
pluralize,GEORGEBUSH TIARAS,GEORGEBUSH TIARAS  
singularize,GEORGEBUSH TIARA,GEORGEBUSH TIARA  
pluralize,LOVESICKENATORS,LOVESICKENATORS  
singularize,LOVESICKENATOR,LOVESICKENATOR  
pluralize,WALLKICKIN' FIENDS,WALLKICKIN' FIENDS  
singularize,WALLKICKIN' FIEND,WALLKICKIN' FIEND  
pluralize,INFINIDRAWER INSTRUCTION MANUALS,INFINIDRAWER INSTRUCTION MANUALS  
singularize,INFINIDRAWER INSTRUCTION MANUAL,INFINIDRAWER INSTRUCTION MANUAL  
pluralize,JOE SNURROW BIOGRAPHIES,JOE SNURROW BIOGRAPHIES  
singularize,JOE SNURROW BIOGRAPHY,JOE SNURROW BIOGRAPHY  
pluralize,SPACESHIP-FLIPPIN' GLOVES,SPACESHIP-FLIPPIN' GLOVES  
singularize,SPACESHIP-FLIPPIN' GLOVE,SPACESHIP-FLIPPIN' GLOVE  
pluralize,MAGICOASTER SETS,MAGICOASTER SETS  
singularize,MAGICOASTER SET,MAGICOASTER SET  
pluralize,ULTRAMUFFIN HOLDERS,ULTRAMUFFIN HOLDERS  
singularize,ULTRAMUFFIN HOLDER,ULTRAMUFFIN HOLDER  
pluralize,BATTLE-BRUSHES OF GLORY,BATTLE-BRUSHES OF GLORY  
singularize,BATTLE-BRUSH OF GLORY,BATTLE-BRUSH OF GLORY  
pluralize,NERD-SMASHER HELMETS,NERD-SMASHER HELMETS  
singularize,NERD-SMASHER HELMET,NERD-SMASHER HELMET  
pluralize,PLASMA-BLENDER 9000S,PLASMA-BLENDER 9000S  
singularize,PLASMA-BLENDER 9000,PLASMA-BLENDER 9000  
pluralize,FUNKYWRENCH DELUXES,FUNKYWRENCH DELUXES  
singularize,FUNKYWRENCH DELUXE,FUNKYWRENCH DELUXE  
pluralize,SHADOW-RUNNER SANDALS,SHADOW-RUNNER SANDALS  
singularize,SHADOW-RUNNER SANDAL,SHADOW-RUNNER SANDAL  
pluralize,HYPERCOOLER CANS,HYPERCOOLER CANS  
singularize,HYPERCOOLER CAN,HYPERCOOLER CAN  
pluralize,DOORWARP DEVICES,DOORWARP DEVICES  
singularize,DOORWARP DEVICE,DOORWARP DEVICE  
pluralize,CYBERGRAPE JUICERS,CYBERGRAPE JUICERS  
singularize,CYBERGRAPE JUICER,CYBERGRAPE JUICER  
pluralize,BEANBAG BLASTER GUNS,BEANBAG BLASTER GUNS  
singularize,BEANBAG BLASTER GUN,BEANBAG BLASTER GUN  
